"","sample","mean_OE","sd_OE","var_OE"
"1","103CDCHHR:20100914:T:SR",1.13565486417234,0.0418110043841085,0.00174816008760794
"2","103KLCMSR:20100914:T:SR",0.978592137811875,0.0479005002917579,0.0022944579282007
"3","103PS0281:20150722:T:SR",0.940602857811277,0.0849894080265432,0.00722319947670225
"4","103STCNSR:20110809:T:SR",1.09973691101108,0,0
"5","103WER026:20030729:R:SR",1.00685386659967,0.0395979632068073,0.00156799869012767
"6","103WER029:20030730:R:SR",1.05498613573102,0.0319386933151835,0.00102008013068135
"7","103WER030:20110810:T:SR",0.875521497418872,0.0246489365978325,0.000607570075403969
"8","105BVCAGC:20100921:T:SR",1.24740675304645,0.0536401210654643,0.00287726258791767
"9","105FC1297:20140722:T:SR",1.25454890389254,0.022581403807472,0.00050991979791611
"10","105FS0416:20130924:T:SR",1.13937029863988,0.0583674533809082,0.00340675961417249
"11","105FS0425:20110810:T:SR",1.28273365776439,0.0663566539298812,0.00440320552077002
"12","105FS0428:20110803:T:SR",1.04854508291683,0.0370000422098241,0.00136900312352876
"13","105PS0083:20090908:T:SR",1.06371351173271,0.0439597329022363,0.00193245811683595
"14","105PS0275:20150819:T:SR",0.739690383010732,0.0601639319823775,0.00361969871158014
"15","105TMCACC:20100810:T:SR",1.11913199151303,0.0441762032669975,0.00195153693508708
"16","105WLCABC:20110803:T:SR",1.13834030764907,0.0582966381539678,0.00339849802005465
"17","107GWCAPC:20100915:T:SR",1.15222049277809,0.0655198114686228,0.00429284569488388
"18","107WER092:20030812:R:SR",1.01298093755417,0.055596073863935,0.00309092342908411
"19","11850-ORDEQ:19990729:R:SR",1.02398377949403,0,0
"20","119633",1.06894572229152,0.0588559121633538,0.00346401839658042
"21","119663",1.01817545987874,0.0588580061323774,0.00346426488587897
"22","12092-ORDEQ:20070814:R:SR",1.01246902196313,0,0
"23","12181-ORDEQ:20000927:R:SR",1.09957075219283,0.0514017062294162,0.00264213540329521
"24","123287",0.929888516544686,0.0605633259677592,0.00366791645227705
"25","123315",1.1343882280552,0.0314556152660777,0.000989455731767502
"26","123444",1.162598210441,0,0
"27","12521-ORDEQ:20070828:R:SR",0.986139128105122,0,0
"28","125362",0.988080658955634,0.0738224074540409,0.00544974784231043
"29","126606",0.736162818721591,0.0335434784244388,0.00112516494481079
"30","127205",1.09990772848101,0.0240102450789931,0.000576491868753313
"31","12871-ORDEQ:20000811:R:SR",1.26671218080567,0.0438083789495502,0.0019191740661874
"32","12889-ORDEQ:20160627:R:SR",1.15417744287583,0.0431076482189292,0.00185826933496695
"33","130065",1.13896564083594,0,0
"34","130067",0.907394978145738,0.0802903106627557,0.00644653398632183
"35","130119",1.02358885798459,0.0176742414476056,0.000312378810748261
"36","130124",1.05282694105162,0.039490807075904,0.00155952384350627
"37","131083",0.942237349097668,0.0563906277191724,0.0031799028945623
"38","13200-ORDEQ:19980713:R:SR",0.745071211269101,0,0
"39","13215-ORDEQ:19980715:R:SR",1.14422965063655,0,0
"40","13224-ORDEQ:19980715:R:SR",0.886681221447158,0,0
"41","13226-ORDEQ:19980708:R:SR",1.14012322272948,0,0
"42","13231-ORDEQ:19990805:R:SR",1.19740385549692,0,0
"43","13244-ORDEQ:19990909:R:SR",1.13941570457231,0.0510378373748168,0.00260486084389824
"44","134605",0.89574129485053,0.0761522950207443,0.00579917203692648
"45","134734",1.07250499289008,0.0185188731298081,0.00034294866199793
"46","140016",1.10505071359075,0.0573825359748908,0.00329275543490964
"47","143095",0.919148117497459,0.0425981356516782,0.00181460116099878
"48","148021",0.997925785666651,0,0
"49","149814",0.892827327189711,0.0532999938255495,0.00284088934180362
"50","149822",0.960479164073784,0.0667000881602894,0.00444890176059038
"51","150509",1.06703369751696,0,0
"52","151144",0.898909444566141,0.0377588636652942,0.00142573178529427
"53","151682",1.08161660674488,0.0593228592441725,0.0035192016289039
"54","152645",1.06964071976088,0.0613015229307542,0.00375787671362979
"55","153620",0.982844362792074,0.0571394996755119,0.00326492242316783
"56","153706",0.988400035294522,0.0601273718891899,0.00361530085030095
"57","155884",0.851261949042982,0.0712177856457054,0.00507197299227764
"58","17007-ORDEQ:19980824:R:SR",1.23788271447675,0.0353517281567264,0.00124974468366708
"59","17010-ORDEQ:19980825:R:SR",1.16258700405401,0.0257436496095312,0.000662735495218314
"60","210808",1.08106132711566,0.064161806937107,0.00411673746943459
"61","21821-ORDEQ:19980813:R:SR-3",0.971763647453858,0.0416205806320237,0.00173227273214679
"62","21842-ORDEQ:20070806:R:SR",0.938688640842677,0.032303552345459,0.00104351949413581
"63","21855-ORDEQ:19990727:R:SR",0.995868421976157,0,0
"64","21857-ORDEQ:19980808:R:SR-1",1.08286826218402,0.021365372983863,0.000456479162739584
"65","21864-ORDEQ:19990922:R:SR",1.16129785108308,0.0283682489412917,0.000804757547995097
"66","21868-ORDEQ:19990831:R:SR",1.04260700181545,0,0
"67","21876-ORDEQ:19990928:R:SR",0.882539273145138,0,0
"68","21878-ORDEQ:19980729:R:SR-3",1.09755883316576,0,0
"69","21881-ORDEQ:19990713:R:SR",1.03373021390844,0,0
"70","22946-ORDEQ:20000822:R:SR",1.11001996558168,0.0582510281108952,0.0033931822759763
"71","23844-ORDEQ:20000711:R:SR",0.996251895761209,0.0517397054278907,0.00267699711776491
"72","23856-ORDEQ:20000712:R:SR",0.956308871461316,0.0524279801540768,0.00274869310303627
"73","23901-ORDEQ:20000907:R:SR",1.1532703428443,0.0523846625992166,0.00274415287563376
"74","23903-ORDEQ:20000822:R:SR",1.04622198790768,0,0
"75","23925-ORDEQ:20000828:R:SR",1.1368418936956,0.0391060320022962,0.00152928173896462
"76","23926-ORDEQ:20000823:R:SR",0.886971441202182,0.0652386003667644,0.0042560749778144
"77","24043-ORDEQ:20000816:R:SR",1.14225057073983,0.0543436153938765,0.00295322853407757
"78","24044-ORDEQ:20000913:R:SR",0.881754273924109,0.0228065747118831,0.000520139850088707
"79","24046-ORDEQ:20000803:R:SR",1.02010559352959,0.0614605727081359,0.00377740199761206
"80","24056-ORDEQ:20000913:R:SR",1.02643488333561,0.0601716462735193,0.00362062701526552
"81","24062-ORDEQ:20000912:R:SR",1.12009299824709,0.0637895825141847,0.00406911083733398
"82","24068-ORDEQ:20000808:R:SR",1.05029324017184,0.0663118867513648,0.00439726632452584
"83","24412-ORDEQ:20000821:R:SR",1.07412583532187,0.0737122780661054,0.00543349993769485
"84","24419-ORDEQ:20000815:R:SR",0.879133441786893,0.05646147429148,0.00318789807916746
"85","24426-ORDEQ:20010719:R:SR",0.936400554249973,0.0736560392058671,0.00542521211149623
"86","24453-ORDEQ:20000829:R:SR",1.02550619610684,0.0738119949803412,0.00544821060297792
"87","24455-ORDEQ:20000828:R:SR",1.23160470190616,0.0646639731270605,0.00418142942057721
"88","25284-ORDEQ:20010807:R:SR",1.12055462955204,0,0
"89","25374-ORDEQ:20010801:R:SR",1.01502194902712,0.0377584171602444,0.00142569806644704
"90","25386-ORDEQ:20010906:R:SR",1.00283612564502,0.0528079067072872,0.00278867501080555
"91","25417-ORDEQ:20010801:R:SR",1.12296773777478,0.0375109922674236,0.00140707454088672
"92","25425-ORDEQ:20010730:R:SR",1.20461927875666,0.0451938476220144,0.00204248386288186
"93","26806-ORDEQ:20020904:R:SR",1.0294999889048,0.0859153433002013,0.00738144621439145
"94","26854-ORDEQ:20020813:R:SR",0.895210777558984,0.0472863091476844,0.00223599503281038
"95","26886-ORDEQ:20020716:R:SR",1.00024111339986,0.0446458409960129,0.00199325111824126
"96","26895-ORDEQ:20020724:R:SR",1.13359243916683,0.0279655765066514,0.000782073469349373
"97","26902-ORDEQ:20020716:R:SR",NA,NA,NA
"98","26906-ORDEQ:20020723:R:SR",0.900039612886851,0.0697408499885837,0.00486378615713014
"99","26929-ORDEQ:20020711:R:SR",1.06021414523596,0.0315291814952627,0.000994089285761216
"100","26936-ORDEQ:20030730:R:SR",1.0143231140982,0.0620785832236581,0.00385375049505664
"101","26950-ORDEQ:20020731:R:SR",1.03098280922676,0.0567966954495336,0.00322586461398707
"102","26952-ORDEQ:20020905:R:SR",0.884694082907184,0.0480885619242513,0.00231250978794255
"103","26958-ORDEQ:20020910:R:SR",0.882827331997686,0.0405653343939424,0.00164554635449236
"104","26966-ORDEQ:20020913:R:SR",NA,NA,NA
"105","29027-ORDEQ:20020808:R:SR",1.02768355396689,0.0358683134647203,0.00128653591080344
"106","29879-ORDEQ:20030826:R:SR",1.04601729593218,0.0483575880040522,0.00233845631756966
"107","29900-ORDEQ:20030806:R:SR",0.976423266457803,0.0887554259018498,0.00787752562701875
"108","30339-ORDEQ:20030924:R:SR",1.12127609580117,0.0767424075498208,0.0058893971165428
"109","30354-ORDEQ:20030827:R:SR",1.17304483561867,0.0782199952367355,0.00611836765483492
"110","30379-ORDEQ:20030723:R:SR",1.08006659999118,0.0620353388421157,0.00384838326525611
"111","30383-ORDEQ:20030724:R:SR",0.988336651197381,0.0717833912583827,0.00515285526055405
"112","30387-ORDEQ:20030722:R:SR",1.31221456378761,0.0687032748199656,0.00472013997098772
"113","30389-ORDEQ:20030728:R:SR",1.14278501847301,0.0532895480331182,0.00283977592957401
"114","30392-ORDEQ:20030730:R:SR",0.972101802348056,0.0508677575786816,0.00258752876108351
"115","30396-ORDEQ:20030827:R:SR",1.2877584251246,0.0341553249827183,0.0011665862246751
"116","30421-ORDEQ:20030730:R:SR",1.28140686982625,0.0408971868314152,0.00167257989072368
"117","30621-ORDEQ:20030924:R:SR",1.15684361680497,0.0556702077298426,0.00309917202868383
"118","30623-ORDEQ:20030819:R:SR",1.12239818175799,0.0453582432513058,0.00205737023084463
"119","30625-ORDEQ:20030818:R:SR",1.04433267432858,0.0405826661738886,0.00164695279378128
"120","30628-ORDEQ:20030902:R:SR",1.10733012374182,0.064179007804605,0.00411894504278355
"121","30629-ORDEQ:20030918:R:SR",1.04815078274241,0.0329980879983792,0.00108887381154877
"122","30727-ORDEQ:20030820:R:SR",1.07901315048428,0.0496542710520008,0.00246554663370557
"123","31354-ORDEQ:20040707:R:SR",0.961784924264449,0.0396833932970561,0.00157477170356883
"124","31387-ORDEQ:20040708:R:SR",0.901486530199426,0.0472544860381207,0.00223298645072694
"125","31467-ORDEQ:20070918:R:SR",0.858845638363362,0.0490687902646231,0.00240774617803357
"126","31477-ORDEQ:20040715:R:SR",0.81000041577885,0.0854343159762599,0.00729902234633142
"127","31480-ORDEQ:20040804:R:SR",1.05523113360315,0.0636849587954772,0.00405577397678163
"128","31485-ORDEQ:20040802:R:SR",1.08272936288264,0.0422601046485229,0.00178591644490411
"129","31730-ORDEQ:20040901:R:SR",0.9354899559579,0.0223207544978116,0.000498216081351577
"130","31803-ORDEQ:20040929:R:SR",1.12243050918591,0.0291541621302446,0.00084996516951659
"131","32149-ORDEQ:20050803:R:SR",1.195688618569,0.0651896474557987,0.00424969013541132
"132","32481-ORDEQ:20050713:R:SR",1.0666617957417,0.0700470393083393,0.00490658771586403
"133","32485-ORDEQ:20050713:R:SR",0.921920840931299,0.0704125685929813,0.0049579298158613
"134","32486-ORDEQ:20050713:R:SR",1.02179912978413,0.0572572770427255,0.00327839577434742
"135","32487-ORDEQ:20050713:R:SR",1.06886171852703,0.0513443588349662,0.00263624318417378
"136","32488-ORDEQ:20050728:R:SR",0.85577490889274,0,0
"137","32489-ORDEQ:20050728:R:SR",0.939056699623786,0.0253759721770918,0.000643939963932539
"138","32490-ORDEQ:20050729:R:SR",0.882087515343704,0.0262319621851369,0.00068811584008245
"139","32556-ORDEQ:20050803:R:SR",1.21678245319356,0.0409344196050476,0.00167562670840211
"140","32576-ORDEQ:20050907:R:SR",0.92377613345564,0.03966481495832,0.00157329754567777
"141","32577-ORDEQ:20050907:R:SR",0.883302551468304,0.0519468864025798,0.00269847900692253
"142","32585-ORDEQ:20050915:R:SR",0.986494728662712,0.0404746655547713,0.00163819855177059
"143","33336-ORDEQ:20060818:R:SR",1.21746701224988,0.0629803675251741,0.003966526693606
"144","33342-ORDEQ:20060906:R:SR",1.12360945209235,0.0596404131566009,0.00355697888149005
"145","33419-ORDEQ:20060919:R:SR",1.0565036844535,0.0495165783695545,0.00245189153342824
"146","34468-ORDEQ:20070924:R:SR",1.01271122737268,0.0722600451534877,0.00522151412558408
"147","34470-ORDEQ:20070731:R:SR",1.09712890325784,0.072003285762475,0.00518447316059264
"148","34471-ORDEQ:20070905:R:SR",NA,NA,NA
"149","34477-ORDEQ:20070821:R:SR",1.01188800726304,0.047185650577772,0.00222648562044759
"150","34614-ORDEQ:20070827:R:SR",1.09209517109212,0.0549582661022766,0.00302041101296865
"151","34636-ORDEQ:20070816:R:SR",0.900540347623072,0.0398746422528016,0.00158998709478891
"152","34643-ORDEQ:20070918:R:SR",0.91973175452622,0.0254732926990137,0.000648888640929625
"153","34661-ORDEQ:20070912:R:SR",1.13395752204367,0.0337221991246645,0.00113718671380352
"154","35619-ORDEQ:20000703:R:SR",0.957801878563527,0.0208242356196791,0.000433648789143914
"155","35622-ORDEQ:20000706:R:SR",1.20438015783003,0.0339720588040922,0.0011541007793887
"156","35624-ORDEQ:20000723:R:SR",1.06750334506353,0,0
"157","35626-ORDEQ:20000728:R:SR",1.27032494381059,0.0416975205613154,0.00173868322096132
"158","35627-ORDEQ:20000729:R:SR",1.00197951449904,0.0754207560343042,0.00568829044078603
"159","35629-ORDEQ:20000802:R:SR",1.22390626550188,0.0578899774546636,0.00335124948970146
"160","35634-ORDEQ:20000813:R:SR",0.9556285798281,0.041574205407751,0.00172841455528587
"161","35694-ORDEQ:20150818:R:SR",1.15683846937719,0.0406125891436925,0.00164938239695437
"162","35696-ORDEQ:19980727:R:SR-1",0.977737552601338,0,0
"163","35702-ORDEQ:19980729:R:SR-3",1.04234440877458,0.0352740731779572,0.00124426023856388
"164","35704-ORDEQ:19980728:R:SR-1",1.0389794564668,0,0
"165","35708-ORDEQ:19980807:R:SR-2",1.00984890493512,0.0284307143851063,0.000808305520447493
"166","35709-ORDEQ:19980807:R:SR-3",1.12454509223447,0.0540099748682096,0.00291707738526464
"167","35711-ORDEQ:19980808:R:SR-2",1.08176618282715,0.0820964282012848,0.0067398235234087
"168","35713-ORDEQ:19980809:R:SR",0.922091667227775,0.0597640478089107,0.00357174141050577
"169","35714-ORDEQ:19980811:R:SR-1",1.16850568344863,0,0
"170","35715-ORDEQ:19980728:R:SR-1",1.06259421967084,0.013236952131935,0.000175216901743139
"171","35716-ORDEQ:19980811:R:SR-1",1.06469550868768,0,0
"172","35717-ORDEQ:19980811:R:SR-1",0.804827599600342,0.0590048925532573,0.00348157734522144
"173","35721-ORDEQ:19980729:R:SR-3",1.00363922004233,0.0462536188234729,0.00213939725426713
"174","35722-ORDEQ:19980729:R:SR-3",0.955723155491123,0.0365567499395574,0.00133639596614333
"175","35733-ORDEQ:19980809:R:SR-1",0.775337063940837,0.0727975475796406,0.00529948293361004
"176","35734-ORDEQ:19980808:R:SR-2",0.776628693812203,0.0336611074547684,0.00113307015508147
"177","35748-ORDEQ:19990704:R:SR",0.890225499270674,0.0422548419776832,0.00178547167055898
"178","35749-ORDEQ:19990703:R:SR",0.958901209638108,0,0
"179","35758-ORDEQ:19990808:R:SR",0.873661676984449,0.0215531187616206,0.000464536928352521
"180","35763-ORDEQ:19990805:R:SR",1.03533201300508,0.0457110250510171,0.00208949781121471
"181","35767-ORDEQ:19990817:R:SR",0.939837325275197,0.03865453939089,0.00149417341552186
"182","35769-ORDEQ:19990816:R:SR",1.14750139243068,0.0595868941783034,0.00355059795781633
"183","35770-ORDEQ:19990819:R:SR",1.1890878603464,0.0467684774019258,0.00218729047849444
"184","35772-ORDEQ:19990817:R:SR",1.03223810109582,0.0418047610232291,0.00174763804420929
"185","35773-ORDEQ:19990818:R:SR",0.993611147066816,0,0
"186","35791-ORDEQ:19990809:R:SR",1.20903900610485,0.0129045031269653,0.000166526200953858
"187","35792-ORDEQ:19990811:R:SR",0.8960014227166,0,0
"188","35794-ORDEQ:20150819:R:SR",1.09664786627665,0.0406024415034924,0.00164855825604452
"189","35830-ORDEQ:20000720:R:SR",1.15497004011866,0.0624057567105268,0.00389447847061346
"190","35847-ORDEQ:20020613:R:SR",1.13068484966652,0.0361636354751765,0.00130780853078144
"191","35853-ORDEQ:20010613:R:SR",1.10896072354661,0.0498484714711844,0.00248487010801349
"192","35883-ORDEQ:20020816:R:SR",0.89685288433387,0.0494442109839741,0.00244472999982775
"193","35939-ORDEQ:20090812:T:SR",1.08449309610129,0.0410041447923246,0.00168133989014992
"194","35940-ORDEQ:20090813:T:SR",1.0654750183905,0.0649401643070754,0.00421722494022995
"195","35952-ORDEQ:20090818:R:SR",0.940970380388714,0.044264637907839,0.00195935816911209
"196","35953-ORDEQ:20090818:R:SR",1.03626534549306,0.0620024808966917,0.00384430763734462
"197","37278-ORDEQ:20140915:R:SR",1.11359871078573,0.0652740308287257,0.00426069910062943
"198","38114-ORDEQ:20150630:R:SR",1.07955018834503,0.0308300328808195,0.000950490927432413
"199","38116-ORDEQ:20150706:R:SR",1.00821499878711,0.0578776756530748,0.00334982533900253
"200","38117-ORDEQ:20150820:R:SR",0.939925005530736,0.0522262250178979,0.00272757857962011
"201","38119-ORDEQ:20150819:R:SR",0.978164944088441,0.0231765962757629,0.000537154614929709
"202","38120-ORDEQ:20150707:R:SR",0.983242727085218,0.0403412399292628,0.00162741563903035
"203","38128-ORDEQ:20150929:R:SR",0.817862577710388,0.0611722605651739,0.00374204546265354
"204","38130-ORDEQ:20151005:R:SR",1.02963097251501,0.0380982607011561,0.00145147746845326
"205","38131-ORDEQ:20151006:R:SR",0.92885351076331,0.0238196279518576,0.000567374675764918
"206","38503-ORDEQ:20150729:R:SR",1.06819861518469,0.0557262027918727,0.00310540967760092
"207","38552-ORDEQ:20160802:R:SR",1.09333995419383,0.0546356969585971,0.00298505938215166
"208","38558-ORDEQ:20160720:R:SR",1.19704939568948,0.04148893074008,0.00172133137395516
"209","38583-ORDEQ:20160818:R:SR",1.17126683170129,0,0
"210","38606-ORDEQ:20160927:R:SR",1.2402188482311,0.065259226984605,0.0042587667066282
"211","505BMCMCR:20100804:T:QCFR",1.03328988069735,0.0454918238083057,0.00206950603340593
"212","505PS0110:20100803:T:SR",0.971511641857058,0.0462576000341308,0.00213976556091762
"213","526CE0061:20040803:R:SR",0.898670904346984,0.0361129248421546,0.0013041433406551
"214","526PNCAMF:20130625:T:SR",0.897834922451151,0.0389029309933899,0.00151343803987646
"215","526PS0076:20080826:T:SR",0.969007050432676,0.0460080734284371,0.00211674282059646
"216","526PS1612:20150804:T:SR",0.640444737913393,0.087106670835474,0.00758757210403962
"217","PIBO:0904:20000820:R:SR",0.72918712379932,0.0433665007510199,0.00188065338738821
"218","PIBO_1432:20100804:R:SR",1.02903662987351,0.0420577210303615,0.00176885189826771
"219","dfw_2150:20090922:R:SR",0.930520148823979,0.0545033796431701,0.00297061839252753
"220","dfw_8008:20090818:R:SR",1.08645428544474,0.0337781387089832,0.00114096265464331
